split,image,objects,healthy_objects,unhealthy_objects,image_type
train,unhealthy_0732.jpg,5,0,5,Unhealthy only
train,unhealthy_0733.jpg,2,0,2,Unhealthy only
train,unhealthy_0734.jpg,3,0,3,Unhealthy only
train,unhealthy_0735.jpg,1,0,1,Unhealthy only
train,unhealthy_0737.jpg,1,0,1,Unhealthy only
train,unhealthy_0738.jpg,7,1,6,Mixed
train,unhealthy_0740.jpg,3,0,3,Unhealthy only
train,unhealthy_0741.jpg,3,0,3,Unhealthy only
train,unhealthy_0742.jpg,2,1,1,Mixed
train,unhealthy_0743.jpg,1,0,1,Unhealthy only
train,unhealthy_0744.jpg,2,0,2,Unhealthy only
train,unhealthy_0745.jpg,3,0,3,Unhealthy only
train,unhealthy_0746.jpg,3,0,3,Unhealthy only
train,unhealthy_0748.jpg,5,0,5,Unhealthy only
train,unhealthy_0749.jpg,3,0,3,Unhealthy only
train,unhealthy_0750.jpg,2,0,2,Unhealthy only
train,unhealthy_0751.jpg,3,0,3,Unhealthy only
train,unhealthy_0752.jpg,2,0,2,Unhealthy only
train,unhealthy_0753.jpg,1,0,1,Unhealthy only
train,unhealthy_0755.jpg,2,0,2,Unhealthy only
train,unhealthy_0756.jpg,2,0,2,Unhealthy only
train,unhealthy_0757.jpg,4,0,4,Unhealthy only
train,unhealthy_0758.jpg,2,0,2,Unhealthy only
train,unhealthy_0760.jpg,3,0,3,Unhealthy only
train,unhealthy_0761.jpg,2,0,2,Unhealthy only
train,unhealthy_0762.jpg,5,0,5,Unhealthy only
train,unhealthy_0763.jpg,4,0,4,Unhealthy only
train,unhealthy_0764.jpg,2,1,1,Mixed
train,unhealthy_0765.jpg,2,0,2,Unhealthy only
train,unhealthy_0766.jpg,2,0,2,Unhealthy only
train,unhealthy_0767.jpg,1,0,1,Unhealthy only
train,unhealthy_0768.jpg,1,0,1,Unhealthy only
train,unhealthy_0771.jpg,2,0,2,Unhealthy only
train,unhealthy_0772.jpg,6,0,6,Unhealthy only
train,unhealthy_0773.jpg,2,0,2,Unhealthy only
train,unhealthy_0774.jpg,1,0,1,Unhealthy only
train,unhealthy_0775.jpg,1,0,1,Unhealthy only
train,unhealthy_0776.jpg,2,0,2,Unhealthy only
train,unhealthy_0777.jpg,2,0,2,Unhealthy only
train,unhealthy_0779.jpg,4,0,4,Unhealthy only
train,unhealthy_0780.jpg,3,0,3,Unhealthy only
train,unhealthy_0781.jpg,3,0,3,Unhealthy only
train,unhealthy_0782.jpg,3,0,3,Unhealthy only
train,unhealthy_0785.jpg,2,0,2,Unhealthy only
train,unhealthy_0786.jpg,2,0,2,Unhealthy only
train,unhealthy_0790.jpg,2,0,2,Unhealthy only
train,unhealthy_0791.jpg,3,0,3,Unhealthy only
train,unhealthy_0792.jpg,4,2,2,Mixed
train,unhealthy_0793.jpg,3,0,3,Unhealthy only
train,unhealthy_0794.jpg,2,0,2,Unhealthy only
train,unhealthy_0795.jpg,2,0,2,Unhealthy only
train,unhealthy_0797.jpg,2,0,2,Unhealthy only
train,unhealthy_0798.jpg,5,0,5,Unhealthy only
train,unhealthy_0799.jpg,3,1,2,Mixed
train,unhealthy_0801.jpg,3,0,3,Unhealthy only
train,unhealthy_0803.jpg,2,0,2,Unhealthy only
train,unhealthy_0804.jpg,2,0,2,Unhealthy only
train,unhealthy_0805.jpg,3,0,3,Unhealthy only
train,unhealthy_0806.jpg,1,0,1,Unhealthy only
train,unhealthy_0807.jpg,2,0,2,Unhealthy only
train,unhealthy_0808.jpg,2,0,2,Unhealthy only
train,unhealthy_0809.jpg,2,0,2,Unhealthy only
train,unhealthy_0810.jpg,2,0,2,Unhealthy only
train,unhealthy_0811.jpg,1,0,1,Unhealthy only
train,unhealthy_0813.jpg,3,0,3,Unhealthy only
train,unhealthy_0814.jpg,3,0,3,Unhealthy only
train,unhealthy_0815.jpg,2,0,2,Unhealthy only
train,unhealthy_0816.jpg,2,0,2,Unhealthy only
train,unhealthy_0817.jpg,2,0,2,Unhealthy only
train,unhealthy_0819.jpg,2,0,2,Unhealthy only
train,unhealthy_0820.jpg,4,0,4,Unhealthy only
train,unhealthy_0821.jpg,2,0,2,Unhealthy only
train,unhealthy_0822.jpg,3,0,3,Unhealthy only
train,unhealthy_0824.jpg,2,0,2,Unhealthy only
train,unhealthy_0825.jpg,2,0,2,Unhealthy only
train,unhealthy_0826.jpg,2,0,2,Unhealthy only
train,unhealthy_0828.jpg,2,0,2,Unhealthy only
train,unhealthy_0829.jpg,2,0,2,Unhealthy only
train,unhealthy_0830.jpg,4,0,4,Unhealthy only
train,unhealthy_0832.jpg,3,0,3,Unhealthy only
train,unhealthy_0833.jpg,3,0,3,Unhealthy only
train,unhealthy_0834.jpg,4,0,4,Unhealthy only
train,unhealthy_0835.jpg,2,0,2,Unhealthy only
train,unhealthy_0836.jpg,3,0,3,Unhealthy only
train,unhealthy_0837.jpg,3,0,3,Unhealthy only
train,unhealthy_0838.jpg,3,0,3,Unhealthy only
train,unhealthy_0839.jpg,2,0,2,Unhealthy only
train,unhealthy_0841.jpg,2,0,2,Unhealthy only
train,unhealthy_0842.jpg,2,0,2,Unhealthy only
train,unhealthy_0843.jpg,2,0,2,Unhealthy only
train,unhealthy_0844.jpg,2,0,2,Unhealthy only
train,unhealthy_0845.jpg,2,0,2,Unhealthy only
train,unhealthy_0846.jpg,2,0,2,Unhealthy only
train,unhealthy_0847.jpg,2,0,2,Unhealthy only
train,unhealthy_0848.jpg,3,0,3,Unhealthy only
train,unhealthy_0849.jpg,1,0,1,Unhealthy only
train,unhealthy_0850.jpg,2,0,2,Unhealthy only
train,unhealthy_0851.jpg,2,0,2,Unhealthy only
train,unhealthy_0852.jpg,1,0,1,Unhealthy only
train,unhealthy_0853.jpg,1,0,1,Unhealthy only
train,unhealthy_0854.jpg,2,0,2,Unhealthy only
train,unhealthy_0855.jpg,2,0,2,Unhealthy only
train,unhealthy_0856.jpg,2,0,2,Unhealthy only
train,unhealthy_0857.jpg,3,0,3,Unhealthy only
train,unhealthy_0858.jpg,2,0,2,Unhealthy only
train,unhealthy_0859.jpg,2,1,1,Mixed
train,unhealthy_0860.jpg,3,0,3,Unhealthy only
train,unhealthy_0862.jpg,3,0,3,Unhealthy only
train,unhealthy_0863.jpg,2,0,2,Unhealthy only
train,unhealthy_0864.jpg,2,0,2,Unhealthy only
train,unhealthy_0866.jpg,2,0,2,Unhealthy only
train,unhealthy_0870.jpg,3,0,3,Unhealthy only
train,unhealthy_0871.jpg,3,0,3,Unhealthy only
train,unhealthy_0872.jpg,4,0,4,Unhealthy only
train,unhealthy_0873.jpg,2,0,2,Unhealthy only
train,unhealthy_0874.jpg,2,0,2,Unhealthy only
train,unhealthy_0877.jpg,4,0,4,Unhealthy only
train,unhealthy_0878.jpg,2,0,2,Unhealthy only
train,unhealthy_0879.jpg,2,0,2,Unhealthy only
train,unhealthy_0880.jpg,2,0,2,Unhealthy only
train,unhealthy_0881.jpg,1,0,1,Unhealthy only
train,unhealthy_0882.jpg,2,0,2,Unhealthy only
train,unhealthy_0884.jpg,3,0,3,Unhealthy only
train,unhealthy_0885.jpg,3,0,3,Unhealthy only
train,unhealthy_0886.jpg,3,0,3,Unhealthy only
train,unhealthy_0887.jpg,2,0,2,Unhealthy only
train,unhealthy_0888.jpg,3,0,3,Unhealthy only
train,unhealthy_0890.jpg,3,0,3,Unhealthy only
train,unhealthy_0891.jpg,4,0,4,Unhealthy only
train,unhealthy_0892.jpg,2,0,2,Unhealthy only
train,unhealthy_0893.jpg,2,0,2,Unhealthy only
train,unhealthy_0894.jpg,3,0,3,Unhealthy only
train,unhealthy_0896.jpg,2,0,2,Unhealthy only
train,unhealthy_0897.jpg,1,0,1,Unhealthy only
train,unhealthy_0898.jpg,2,0,2,Unhealthy only
train,unhealthy_0900.jpg,2,0,2,Unhealthy only
train,unhealthy_0901.jpg,2,0,2,Unhealthy only
train,unhealthy_0902.jpg,2,0,2,Unhealthy only
train,unhealthy_0903.jpg,2,0,2,Unhealthy only
train,unhealthy_0904.jpg,2,0,2,Unhealthy only
train,unhealthy_0906.jpg,2,0,2,Unhealthy only
train,unhealthy_0907.jpg,2,0,2,Unhealthy only
train,unhealthy_0908.jpg,2,0,2,Unhealthy only
train,unhealthy_0909.jpg,1,0,1,Unhealthy only
train,unhealthy_0910.jpg,2,0,2,Unhealthy only
train,unhealthy_0911.jpg,2,0,2,Unhealthy only
train,unhealthy_0912.jpg,2,0,2,Unhealthy only
train,unhealthy_0914.jpg,4,0,4,Unhealthy only
train,unhealthy_0915.jpg,3,0,3,Unhealthy only
train,unhealthy_0916.jpg,2,0,2,Unhealthy only
train,unhealthy_0917.jpg,2,0,2,Unhealthy only
train,unhealthy_0919.jpg,3,0,3,Unhealthy only
train,unhealthy_0920.jpg,2,0,2,Unhealthy only
train,unhealthy_0922.jpg,3,0,3,Unhealthy only
train,unhealthy_0923.jpg,2,0,2,Unhealthy only
train,unhealthy_0924.jpg,3,0,3,Unhealthy only
train,unhealthy_0925.jpg,2,0,2,Unhealthy only
train,unhealthy_0926.jpg,3,0,3,Unhealthy only
train,unhealthy_0927.jpg,2,0,2,Unhealthy only
train,unhealthy_0928.jpg,2,0,2,Unhealthy only
train,unhealthy_0929.jpg,1,0,1,Unhealthy only
train,unhealthy_0930.jpg,2,0,2,Unhealthy only
train,unhealthy_0931.jpg,2,0,2,Unhealthy only
train,unhealthy_0932.jpg,2,0,2,Unhealthy only
train,unhealthy_0933.jpg,2,0,2,Unhealthy only
train,unhealthy_0934.jpg,2,0,2,Unhealthy only
train,unhealthy_0936.jpg,2,0,2,Unhealthy only
train,unhealthy_0938.jpg,2,0,2,Unhealthy only
train,unhealthy_0939.jpg,2,0,2,Unhealthy only
train,unhealthy_0941.jpg,1,0,1,Unhealthy only
train,unhealthy_0943.jpg,2,0,2,Unhealthy only
train,unhealthy_0944.jpg,2,0,2,Unhealthy only
train,unhealthy_0945.jpg,2,0,2,Unhealthy only
train,unhealthy_0946.jpg,1,0,1,Unhealthy only
train,unhealthy_0947.jpg,1,0,1,Unhealthy only
train,unhealthy_0948.jpg,2,0,2,Unhealthy only
train,unhealthy_0950.jpg,2,0,2,Unhealthy only
train,unhealthy_0951.jpg,1,0,1,Unhealthy only
train,unhealthy_0952.jpg,2,0,2,Unhealthy only
train,unhealthy_0954.jpg,3,0,3,Unhealthy only
train,unhealthy_0955.jpg,2,0,2,Unhealthy only
train,unhealthy_0956.jpg,3,0,3,Unhealthy only
train,unhealthy_0957.jpg,3,0,3,Unhealthy only
train,unhealthy_0958.jpg,2,0,2,Unhealthy only
train,unhealthy_0959.jpg,2,0,2,Unhealthy only
train,unhealthy_0960.jpg,2,0,2,Unhealthy only
train,unhealthy_0961.jpg,1,0,1,Unhealthy only
train,unhealthy_0963.jpg,3,0,3,Unhealthy only
train,unhealthy_0964.jpg,3,0,3,Unhealthy only
train,unhealthy_0966.jpg,3,1,2,Mixed
train,unhealthy_0968.jpg,2,0,2,Unhealthy only
train,unhealthy_0969.jpg,2,0,2,Unhealthy only
train,unhealthy_0970.jpg,2,0,2,Unhealthy only
train,unhealthy_0971.jpg,2,0,2,Unhealthy only
train,unhealthy_0972.jpg,3,0,3,Unhealthy only
train,unhealthy_0973.jpg,3,0,3,Unhealthy only
train,unhealthy_0974.jpg,2,0,2,Unhealthy only
train,unhealthy_0975.jpg,2,0,2,Unhealthy only
train,unhealthy_0976.jpg,3,0,3,Unhealthy only
train,unhealthy_0977.jpg,2,0,2,Unhealthy only
train,unhealthy_0978.jpg,2,0,2,Unhealthy only
train,unhealthy_0979.jpg,2,0,2,Unhealthy only
train,unhealthy_0980.jpg,2,0,2,Unhealthy only
train,unhealthy_0981.jpg,2,0,2,Unhealthy only
train,unhealthy_0982.jpg,2,0,2,Unhealthy only
train,unhealthy_0983.jpg,1,0,1,Unhealthy only
train,unhealthy_0984.jpg,2,0,2,Unhealthy only
train,unhealthy_0985.jpg,2,0,2,Unhealthy only
train,unhealthy_0986.jpg,2,0,2,Unhealthy only
train,unhealthy_0987.jpg,2,0,2,Unhealthy only
train,unhealthy_0988.jpg,3,0,3,Unhealthy only
train,unhealthy_0989.jpg,2,0,2,Unhealthy only
train,unhealthy_0990.jpg,3,0,3,Unhealthy only
train,unhealthy_0991.jpg,3,0,3,Unhealthy only
train,unhealthy_0992.jpg,2,0,2,Unhealthy only
train,unhealthy_0993.jpg,2,0,2,Unhealthy only
train,unhealthy_0994.jpg,2,0,2,Unhealthy only
train,unhealthy_0995.jpg,2,0,2,Unhealthy only
train,unhealthy_0996.jpg,1,0,1,Unhealthy only
train,unhealthy_0997.jpg,1,0,1,Unhealthy only
train,unhealthy_0999.jpg,2,0,2,Unhealthy only
train,unhealthy_1000.jpg,2,0,2,Unhealthy only
train,unhealthy_1001.jpg,2,0,2,Unhealthy only
train,unhealthy_1003.jpg,2,0,2,Unhealthy only
train,unhealthy_1004.jpg,3,0,3,Unhealthy only
train,unhealthy_1005.jpg,2,0,2,Unhealthy only
train,unhealthy_1007.jpg,2,0,2,Unhealthy only
train,unhealthy_1008.jpg,2,0,2,Unhealthy only
train,unhealthy_1009.jpg,3,0,3,Unhealthy only
train,unhealthy_1010.jpg,2,0,2,Unhealthy only
train,unhealthy_1011.jpg,2,0,2,Unhealthy only
train,unhealthy_1012.jpg,2,0,2,Unhealthy only
train,unhealthy_1013.jpg,1,0,1,Unhealthy only
train,unhealthy_1016.jpg,2,0,2,Unhealthy only
train,unhealthy_1017.jpg,2,0,2,Unhealthy only
train,unhealthy_1018.jpg,2,0,2,Unhealthy only
train,unhealthy_1020.jpg,3,0,3,Unhealthy only
train,unhealthy_1021.jpg,2,0,2,Unhealthy only
train,unhealthy_1022.jpg,3,1,2,Mixed
train,unhealthy_1023.jpg,4,0,4,Unhealthy only
train,unhealthy_1024.jpg,3,0,3,Unhealthy only
train,unhealthy_1025.jpg,4,0,4,Unhealthy only
train,unhealthy_1026.jpg,6,0,6,Unhealthy only
train,unhealthy_1027.jpg,2,0,2,Unhealthy only
train,unhealthy_1028.jpg,3,1,2,Mixed
train,unhealthy_1029.jpg,2,0,2,Unhealthy only
train,unhealthy_1030.jpg,2,0,2,Unhealthy only
train,unhealthy_1031.jpg,2,0,2,Unhealthy only
train,unhealthy_1032.jpg,2,0,2,Unhealthy only
train,unhealthy_1033.jpg,2,0,2,Unhealthy only
train,unhealthy_1034.jpg,3,1,2,Mixed
train,unhealthy_1035.jpg,3,1,2,Mixed
train,unhealthy_1036.jpg,3,1,2,Mixed
train,unhealthy_1037.jpg,4,1,3,Mixed
train,unhealthy_1038.jpg,3,1,2,Mixed
train,unhealthy_1039.jpg,2,0,2,Unhealthy only
train,unhealthy_1040.jpg,3,0,3,Unhealthy only
train,unhealthy_1041.jpg,3,1,2,Mixed
train,unhealthy_1042.jpg,3,1,2,Mixed
train,unhealthy_1043.jpg,3,1,2,Mixed
train,unhealthy_1044.jpg,3,1,2,Mixed
train,unhealthy_1045.jpg,1,0,1,Unhealthy only
train,unhealthy_1046.jpg,3,0,3,Unhealthy only
train,unhealthy_1047.jpg,2,0,2,Unhealthy only
train,unhealthy_1048.jpg,2,0,2,Unhealthy only
train,unhealthy_1049.jpg,3,1,2,Mixed
train,unhealthy_1050.jpg,3,0,3,Unhealthy only
train,unhealthy_1051.jpg,1,0,1,Unhealthy only
train,unhealthy_1052.jpg,2,0,2,Unhealthy only
train,unhealthy_1053.jpg,5,2,3,Mixed
train,unhealthy_1054.jpg,4,0,4,Unhealthy only
train,unhealthy_1055.jpg,2,0,2,Unhealthy only
train,unhealthy_1056.jpg,2,0,2,Unhealthy only
train,unhealthy_1057.jpg,1,0,1,Unhealthy only
train,unhealthy_1058.jpg,1,0,1,Unhealthy only
train,unhealthy_1059.jpg,12,5,7,Mixed
train,unhealthy_1060.jpg,6,2,4,Mixed
train,unhealthy_1061.jpg,2,0,2,Unhealthy only
train,unhealthy_1062.jpg,3,1,2,Mixed
train,unhealthy_1063.jpg,2,0,2,Unhealthy only
train,unhealthy_1064.jpg,3,0,3,Unhealthy only
train,unhealthy_1065.jpg,1,0,1,Unhealthy only
train,unhealthy_1066.jpg,1,0,1,Unhealthy only
train,unhealthy_1067.jpg,1,0,1,Unhealthy only
train,unhealthy_1068.jpg,1,0,1,Unhealthy only
train,unhealthy_1069.jpg,1,0,1,Unhealthy only
train,unhealthy_1070.jpg,1,0,1,Unhealthy only
train,unhealthy_1071.jpg,1,0,1,Unhealthy only
train,unhealthy_1072.jpg,1,0,1,Unhealthy only
train,unhealthy_1073.jpg,1,0,1,Unhealthy only
train,unhealthy_1074.jpg,2,0,2,Unhealthy only
train,unhealthy_1075.jpg,1,0,1,Unhealthy only
train,unhealthy_1076.jpg,2,0,2,Unhealthy only
train,unhealthy_1077.jpg,2,0,2,Unhealthy only
train,unhealthy_1078.jpg,2,0,2,Unhealthy only
train,unhealthy_1079.jpg,3,1,2,Mixed
train,unhealthy_1080.jpg,1,0,1,Unhealthy only
train,unhealthy_1081.jpg,2,0,2,Unhealthy only
train,unhealthy_1082.jpg,1,0,1,Unhealthy only
train,unhealthy_1083.jpg,3,1,2,Mixed
train,unhealthy_1084.jpg,3,1,2,Mixed
train,unhealthy_1085.jpg,1,0,1,Unhealthy only
train,unhealthy_1086.jpg,1,0,1,Unhealthy only
train,unhealthy_1087.jpg,1,0,1,Unhealthy only
train,unhealthy_1088.jpg,2,0,2,Unhealthy only
train,unhealthy_1089.jpg,2,0,2,Unhealthy only
train,unhealthy_1090.jpg,1,0,1,Unhealthy only
train,unhealthy_1091.jpg,3,1,2,Mixed
train,unhealthy_1092.jpg,1,0,1,Unhealthy only
train,unhealthy_1093.jpg,2,0,2,Unhealthy only
train,unhealthy_1094.jpg,1,0,1,Unhealthy only
train,unhealthy_1095.jpg,3,0,3,Unhealthy only
train,unhealthy_1096.jpg,2,0,2,Unhealthy only
train,unhealthy_1097.jpg,1,0,1,Unhealthy only
train,unhealthy_1098.jpg,1,0,1,Unhealthy only
train,unhealthy_1099.jpg,1,0,1,Unhealthy only
train,unhealthy_1100.jpg,1,0,1,Unhealthy only
train,unhealthy_1101.jpg,2,0,2,Unhealthy only
train,unhealthy_1102.jpg,2,0,2,Unhealthy only
train,unhealthy_1103.jpg,3,1,2,Mixed
train,unhealthy_1104.jpg,2,0,2,Unhealthy only
train,unhealthy_1105.jpg,1,0,1,Unhealthy only
train,unhealthy_1106.jpg,1,0,1,Unhealthy only
train,unhealthy_1107.jpg,1,0,1,Unhealthy only
train,unhealthy_1108.jpg,1,0,1,Unhealthy only
train,unhealthy_1109.jpg,1,0,1,Unhealthy only
train,unhealthy_1110.jpg,1,0,1,Unhealthy only
train,unhealthy_1111.jpg,1,0,1,Unhealthy only
train,unhealthy_1112.jpg,3,1,2,Mixed
train,unhealthy_1113.jpg,2,0,2,Unhealthy only
train,unhealthy_1114.jpg,2,0,2,Unhealthy only
train,unhealthy_1115.jpg,2,0,2,Unhealthy only
train,unhealthy_1116.jpg,3,0,3,Unhealthy only
train,unhealthy_1117.jpg,3,0,3,Unhealthy only
train,unhealthy_1118.jpg,1,0,1,Unhealthy only
train,unhealthy_1119.jpg,2,0,2,Unhealthy only
train,unhealthy_1120.jpg,1,0,1,Unhealthy only
train,unhealthy_1121.jpg,1,0,1,Unhealthy only
train,unhealthy_1126.jpg,2,0,2,Unhealthy only
train,unhealthy_1127.jpg,2,0,2,Unhealthy only
train,unhealthy_1128.jpg,1,0,1,Unhealthy only
train,unhealthy_1129.jpg,1,0,1,Unhealthy only
train,unhealthy_1189.jpg,1,0,1,Unhealthy only
train,unhealthy_1207.jpg,1,0,1,Unhealthy only
train,unhealthy_1208.jpg,1,0,1,Unhealthy only
train,unhealthy_1210.jpg,1,0,1,Unhealthy only
train,unhealthy_1211.jpg,1,0,1,Unhealthy only
train,unhealthy_1212.jpg,1,0,1,Unhealthy only
train,unhealthy_1213.jpg,1,0,1,Unhealthy only
train,unhealthy_1216.jpg,1,0,1,Unhealthy only
train,unhealthy_1217.jpg,1,0,1,Unhealthy only
train,unhealthy_1227.jpg,1,0,1,Unhealthy only
train,unhealthy_1229.jpg,2,0,2,Unhealthy only
train,unhealthy_1231.jpg,2,0,2,Unhealthy only
train,unhealthy_1232.jpg,2,0,2,Unhealthy only
train,unhealthy_1233.jpg,2,0,2,Unhealthy only
train,unhealthy_1284.jpg,1,0,1,Unhealthy only
train,unhealthy_1285.jpg,1,0,1,Unhealthy only
train,unhealthy_1286.jpg,2,0,2,Unhealthy only
train,unhealthy_1295.jpg,1,0,1,Unhealthy only
train,unhealthy_1320.jpg,1,0,1,Unhealthy only
train,unhealthy_1362.jpg,1,0,1,Unhealthy only
train,unhealthy_1368.jpg,1,0,1,Unhealthy only
train,unhealthy_1369.jpg,2,0,2,Unhealthy only
train,unhealthy_1370.jpg,1,0,1,Unhealthy only
train,unhealthy_1381.jpg,1,0,1,Unhealthy only
train,unhealthy_1384.jpg,1,0,1,Unhealthy only
train,unhealthy_1408.jpg,1,0,1,Unhealthy only
train,unhealthy_1409.jpg,3,1,2,Mixed
train,unhealthy_1410.jpg,4,1,3,Mixed
train,unhealthy_1411.jpg,4,1,3,Mixed
train,unhealthy_1412.jpg,2,0,2,Unhealthy only
train,unhealthy_1413.jpg,2,0,2,Unhealthy only
train,unhealthy_1414.jpg,2,0,2,Unhealthy only
train,unhealthy_1415.jpg,2,0,2,Unhealthy only
train,unhealthy_1416.jpg,3,1,2,Mixed
train,unhealthy_1417.jpg,3,1,2,Mixed
train,unhealthy_1418.jpg,3,0,3,Unhealthy only
train,unhealthy_1419.jpg,3,0,3,Unhealthy only
train,unhealthy_1420.jpg,4,0,4,Unhealthy only
train,unhealthy_1421.jpg,3,0,3,Unhealthy only
train,unhealthy_1422.jpg,3,0,3,Unhealthy only
train,unhealthy_1423.jpg,3,0,3,Unhealthy only
train,unhealthy_1424.jpg,3,0,3,Unhealthy only
train,unhealthy_1425.jpg,3,0,3,Unhealthy only
train,unhealthy_1426.jpg,2,0,2,Unhealthy only
train,unhealthy_1427.jpg,2,0,2,Unhealthy only
train,unhealthy_1428.jpg,2,0,2,Unhealthy only
train,unhealthy_1429.jpg,2,0,2,Unhealthy only
train,unhealthy_1430.jpg,2,0,2,Unhealthy only
test,healthy_0097.jpg,2,2,0,Healthy only
test,healthy_0098.jpg,1,1,0,Healthy only
test,healthy_0099.jpg,1,1,0,Healthy only
test,healthy_0102.jpg,1,1,0,Healthy only
test,healthy_0103.jpg,1,1,0,Healthy only
test,healthy_0104.jpg,1,1,0,Healthy only
test,healthy_0105.jpg,1,1,0,Healthy only
test,healthy_0106.jpg,3,3,0,Healthy only
test,healthy_0107.jpg,2,2,0,Healthy only
test,healthy_0108.jpg,2,2,0,Healthy only
test,healthy_0109.jpg,2,2,0,Healthy only
test,healthy_0110.jpg,2,2,0,Healthy only
test,healthy_0111.jpg,1,1,0,Healthy only
test,healthy_0112.jpg,3,3,0,Healthy only
test,healthy_0113.jpg,1,1,0,Healthy only
test,healthy_0114.jpg,1,1,0,Healthy only
test,healthy_0115.jpg,2,2,0,Healthy only
test,healthy_0116.jpg,3,3,0,Healthy only
test,healthy_0117.jpg,4,4,0,Healthy only
test,healthy_0118.jpg,2,2,0,Healthy only
test,healthy_0119.jpg,4,4,0,Healthy only
test,healthy_0120.jpg,2,2,0,Healthy only
test,healthy_0121.jpg,4,4,0,Healthy only
test,healthy_0122.jpg,4,4,0,Healthy only
test,healthy_0123.jpg,3,3,0,Healthy only
test,healthy_0124.jpg,3,3,0,Healthy only
test,healthy_0352.jpg,2,2,0,Healthy only
test,healthy_0353.jpg,2,2,0,Healthy only
test,healthy_0354.jpg,2,2,0,Healthy only
test,healthy_0355.jpg,2,2,0,Healthy only
test,healthy_0356.jpg,3,3,0,Healthy only
test,healthy_0357.jpg,3,3,0,Healthy only
test,healthy_0358.jpg,2,2,0,Healthy only
test,healthy_0359.jpg,2,2,0,Healthy only
test,healthy_0360.jpg,2,2,0,Healthy only
test,healthy_0364.jpg,2,2,0,Healthy only
test,healthy_0365.jpg,2,2,0,Healthy only
test,healthy_0366.jpg,2,2,0,Healthy only
test,healthy_0367.jpg,2,2,0,Healthy only
test,healthy_0368.jpg,3,3,0,Healthy only
test,healthy_0369.jpg,3,3,0,Healthy only
test,healthy_0375.jpg,2,1,1,Mixed
test,healthy_0376.jpg,2,2,0,Healthy only
test,healthy_0377.jpg,2,2,0,Healthy only
test,healthy_0381.jpg,2,2,0,Healthy only
test,healthy_0382.jpg,2,2,0,Healthy only
test,healthy_0387.jpg,2,2,0,Healthy only
test,healthy_0388.jpg,2,2,0,Healthy only
test,healthy_0393.jpg,4,4,0,Healthy only
test,healthy_0394.jpg,3,2,1,Mixed
test,healthy_0397.jpg,3,2,1,Mixed
test,healthy_0398.jpg,3,2,1,Mixed
test,healthy_0399.jpg,2,2,0,Healthy only
test,healthy_0400.jpg,2,2,0,Healthy only
test,healthy_0401.jpg,2,2,0,Healthy only
test,healthy_0402.jpg,2,2,0,Healthy only
test,healthy_0409.jpg,3,2,1,Mixed
test,healthy_0410.jpg,2,1,1,Mixed
test,healthy_0445.jpg,4,4,0,Healthy only
test,healthy_0451.jpg,6,6,0,Healthy only
test,healthy_0454.jpg,4,4,0,Healthy only
test,healthy_0455.jpg,6,4,2,Mixed
test,healthy_0461.jpg,5,5,0,Healthy only
test,healthy_0463.jpg,2,2,0,Healthy only
test,healthy_0464.jpg,4,2,2,Mixed
test,healthy_0465.jpg,4,4,0,Healthy only
test,healthy_0468.jpg,5,5,0,Healthy only
test,healthy_0469.jpg,3,3,0,Healthy only
test,healthy_0470.jpg,7,4,3,Mixed
test,healthy_0475.jpg,5,5,0,Healthy only
test,healthy_0483.jpg,3,3,0,Healthy only
test,healthy_0484.jpg,4,4,0,Healthy only
test,healthy_0493.jpg,5,5,0,Healthy only
test,healthy_0502.jpg,4,4,0,Healthy only
test,healthy_0505.jpg,12,12,0,Healthy only
test,healthy_0511.jpg,5,5,0,Healthy only
test,healthy_0518.jpg,4,4,0,Healthy only
test,healthy_0519.jpg,5,4,1,Mixed
test,healthy_0524.jpg,10,10,0,Healthy only
test,healthy_0526.jpg,4,4,0,Healthy only
test,healthy_0530.jpg,4,4,0,Healthy only
test,healthy_0531.jpg,8,8,0,Healthy only
test,healthy_0532.jpg,8,8,0,Healthy only
test,healthy_0535.jpg,9,9,0,Healthy only
test,healthy_0536.jpg,5,5,0,Healthy only
test,healthy_0537.jpg,6,6,0,Healthy only
test,healthy_0540.jpg,5,5,0,Healthy only
test,healthy_0541.jpg,5,5,0,Healthy only
test,healthy_0548.jpg,5,5,0,Healthy only
test,healthy_0550.jpg,8,7,1,Mixed
test,healthy_0552.jpg,6,6,0,Healthy only
test,healthy_0560.jpg,8,5,3,Mixed
test,healthy_0561.jpg,10,8,2,Mixed
test,healthy_0564.jpg,5,5,0,Healthy only
test,healthy_0567.jpg,12,7,5,Mixed
test,healthy_0573.jpg,9,6,3,Mixed
test,healthy_0574.jpg,8,5,3,Mixed
test,healthy_0581.jpg,8,4,4,Mixed
test,healthy_0585.jpg,5,5,0,Healthy only
test,healthy_0591.jpg,18,17,1,Mixed
test,healthy_0602.jpg,4,4,0,Healthy only
test,healthy_0604.jpg,2,2,0,Healthy only
test,healthy_0606.jpg,2,2,0,Healthy only
test,healthy_0609.jpg,11,11,0,Healthy only
test,healthy_0613.jpg,3,3,0,Healthy only
test,healthy_0615.jpg,7,7,0,Healthy only
test,healthy_0619.jpg,5,5,0,Healthy only
test,healthy_0622.jpg,2,2,0,Healthy only
test,healthy_0624.jpg,1,1,0,Healthy only
test,healthy_0630.jpg,1,1,0,Healthy only
test,healthy_0638.jpg,1,1,0,Healthy only
