split,image,class_id,class_name,x_center,y_center,width,height,area,aspect_ratio
train,unhealthy_1216.jpg,1,unhealthy,0.623535,0.789062,0.75293,0.345703,0.26029015979,2.177967793163496
train,unhealthy_1217.jpg,1,unhealthy,0.630371,0.788086,0.739258,0.335938,0.248344854004,2.200578678208479
train,unhealthy_1227.jpg,1,unhealthy,0.540039,0.427246,0.353516,0.825195,0.29171963562000003,0.4284029835372245
train,unhealthy_1229.jpg,1,unhealthy,0.732422,0.515137,0.535156,0.930664,0.498050423584,0.5750260029398364
train,unhealthy_1229.jpg,1,unhealthy,0.365723,0.521973,0.444336,0.956055,0.42480965448,0.46475987260147167
train,unhealthy_1231.jpg,1,unhealthy,0.326172,0.507812,0.373047,0.984375,0.367218140625,0.37896838095238095
train,unhealthy_1231.jpg,1,unhealthy,0.737793,0.478027,0.413086,0.950195,0.39251225177,0.4347381326990776
train,unhealthy_1232.jpg,1,unhealthy,0.373047,0.513672,0.386719,0.847656,0.327804680664,0.4562216276414017
train,unhealthy_1232.jpg,1,unhealthy,0.71582,0.505859,0.443359,0.929688,0.41218554199199997,0.47689009646246916
train,unhealthy_1233.jpg,1,unhealthy,0.375,0.500977,0.388672,0.802734,0.31200022924799997,0.4841852967483625
train,unhealthy_1233.jpg,1,unhealthy,0.717773,0.484375,0.480469,0.828125,0.397888390625,0.5801889811320754
train,unhealthy_1284.jpg,1,unhealthy,0.493652,0.57959,0.915039,0.817383,0.747937322937,1.1194739797622413
train,unhealthy_1285.jpg,1,unhealthy,0.535645,0.586914,0.452148,0.767578,0.347058857544,0.5890580501265018
train,unhealthy_1286.jpg,1,unhealthy,0.61084,0.61377,0.463867,0.750977,0.348353448059,0.6176846960692537
train,unhealthy_1286.jpg,1,unhealthy,0.342773,0.526367,0.558594,0.947266,0.529137104004,0.589690752122424
train,unhealthy_1295.jpg,1,unhealthy,0.55957,0.469727,0.486328,0.777344,0.378044152832,0.6256277786925737
train,unhealthy_1320.jpg,1,unhealthy,0.780762,0.520508,0.422852,0.958984,0.405508302368,0.44093749217922307
train,unhealthy_1362.jpg,1,unhealthy,0.321777,0.439941,0.624023,0.624023,0.389404704529,1.0
train,unhealthy_1368.jpg,1,unhealthy,0.72998,0.455078,0.428711,0.828125,0.355026296875,0.5176887547169812
train,unhealthy_1369.jpg,1,unhealthy,0.779297,0.529785,0.4375,0.811523,0.3550413125,0.5391097972577487
train,unhealthy_1369.jpg,1,unhealthy,0.440918,0.548828,0.549805,0.783203,0.43060892541499995,0.7019955235105075
train,unhealthy_1370.jpg,1,unhealthy,0.552734,0.455078,0.576172,0.685547,0.394992986084,0.8404558695465081
train,unhealthy_1381.jpg,1,unhealthy,0.37793,0.469727,0.439453,0.851562,0.374221475586,0.516055202087458
train,unhealthy_1384.jpg,1,unhealthy,0.649902,0.50293,0.700195,0.830078,0.58121646521,0.8435291623196857
train,unhealthy_1408.jpg,1,unhealthy,0.53418,0.529297,0.931641,0.380859,0.35482385961900004,2.446157239293282
train,unhealthy_1409.jpg,1,unhealthy,0.443848,0.631348,0.836914,0.311523,0.260717960022,2.6865239484725048
train,unhealthy_1409.jpg,0,healthy,0.441895,0.86084,0.860352,0.270508,0.23273209881600002,3.180504827953332
train,unhealthy_1409.jpg,1,unhealthy,0.327637,0.243652,0.647461,0.319336,0.20675760589599998,2.027522734674449
train,unhealthy_1410.jpg,1,unhealthy,0.819336,0.518555,0.337891,0.708984,0.23955931274399997,0.4765848030420997
train,unhealthy_1410.jpg,1,unhealthy,0.5,0.521484,0.330078,0.675781,0.22306044091799998,0.48843930208159153
train,unhealthy_1410.jpg,0,healthy,0.210449,0.510254,0.40918,0.598633,0.24494865093999998,0.6835239620936366
train,unhealthy_1410.jpg,1,unhealthy,0.224121,0.157227,0.436523,0.310547,0.135560908081,1.4056584027538503
train,unhealthy_1411.jpg,1,unhealthy,0.20166,0.15625,0.387695,0.308594,0.11964035082999999,1.2563270834818565
train,unhealthy_1411.jpg,0,healthy,0.217773,0.480469,0.423828,0.589844,0.249992402832,0.7185425298892588
train,unhealthy_1411.jpg,1,unhealthy,0.491699,0.513184,0.34668,0.676758,0.23461846343999998,0.5122658320995097
train,unhealthy_1411.jpg,1,unhealthy,0.835449,0.514648,0.321289,0.716797,0.230298991333,0.448228717475101
train,unhealthy_1412.jpg,1,unhealthy,0.716309,0.519531,0.469727,0.945312,0.44403856982400003,0.49690155208015974
train,unhealthy_1412.jpg,1,unhealthy,0.231445,0.564941,0.451172,0.817383,0.368780322876,0.5519713524749108
train,unhealthy_1413.jpg,1,unhealthy,0.722168,0.505859,0.49707,0.955078,0.47474062146,0.5204496386682554
train,unhealthy_1413.jpg,1,unhealthy,0.233887,0.525391,0.43457,0.912109,0.39637520813,0.4764452494164623
train,unhealthy_1414.jpg,1,unhealthy,0.702637,0.492676,0.313477,0.967773,0.303374576721,0.3239158356350095
train,unhealthy_1414.jpg,1,unhealthy,0.405273,0.48291,0.367188,0.946289,0.347465965332,0.3880294497769709
train,unhealthy_1415.jpg,1,unhealthy,0.714844,0.505859,0.361328,0.970703,0.35074217358399995,0.37223331956324435
train,unhealthy_1415.jpg,1,unhealthy,0.404785,0.487793,0.366211,0.950195,0.347971861145,0.38540615347376067
train,unhealthy_1416.jpg,0,healthy,0.199219,0.546387,0.384766,0.842773,0.324270396118,0.45654761127848187
train,unhealthy_1416.jpg,1,unhealthy,0.822754,0.452637,0.333008,0.680664,0.22666655731200003,0.48923991866765393
train,unhealthy_1416.jpg,1,unhealthy,0.570801,0.555664,0.313477,0.855469,0.268169855713,0.3664387604927823
train,unhealthy_1417.jpg,0,healthy,0.194336,0.541016,0.373047,0.816406,0.304557809082,0.45693809207673636
train,unhealthy_1417.jpg,1,unhealthy,0.824219,0.482422,0.330078,0.755859,0.24949242700199997,0.4366925577389434
train,unhealthy_1417.jpg,1,unhealthy,0.570801,0.555664,0.338867,0.873047,0.29584681774899996,0.38814290639564647
train,unhealthy_1418.jpg,1,unhealthy,0.204102,0.476562,0.322266,0.496094,0.159874229004,0.6496067277572396
train,unhealthy_1418.jpg,1,unhealthy,0.380859,0.518066,0.292969,0.586914,0.171947607666,0.49916853235738107
train,unhealthy_1418.jpg,1,unhealthy,0.689453,0.550293,0.355469,0.663086,0.23570651733399997,0.5360828007226816
train,unhealthy_1419.jpg,1,unhealthy,0.212891,0.47168,0.310547,0.505859,0.157092994873,0.6139003160959873
train,unhealthy_1419.jpg,1,unhealthy,0.379883,0.525879,0.287109,0.629883,0.180845078247,0.4558132224555989
train,unhealthy_1419.jpg,1,unhealthy,0.664551,0.553711,0.331055,0.652344,0.21596174292,0.5074853144966459
train,unhealthy_1420.jpg,1,unhealthy,0.404785,0.550781,0.27832,0.679688,0.18917076416,0.4094819976224386
train,unhealthy_1420.jpg,1,unhealthy,0.672852,0.483398,0.384766,0.566406,0.21793377099599998,0.6793113067305079
train,unhealthy_1420.jpg,1,unhealthy,0.837891,0.391602,0.322266,0.541016,0.17435106225600003,0.5956681502950004
train,unhealthy_1420.jpg,1,unhealthy,0.163574,0.518555,0.325195,0.599609,0.194989848755,0.5423450948868347
train,unhealthy_1421.jpg,1,unhealthy,0.475098,0.557617,0.30957,0.626953,0.19408584021,0.49376907040878665
train,unhealthy_1421.jpg,1,unhealthy,0.72998,0.498535,0.424805,0.598633,0.254302291565,0.7096250958433632
train,unhealthy_1421.jpg,1,unhealthy,0.177246,0.575684,0.31543,0.686523,0.21654994988999998,0.4594602074511706
train,unhealthy_1422.jpg,1,unhealthy,0.193848,0.464844,0.381836,0.714844,0.272953173584,0.5341529060886011
train,unhealthy_1422.jpg,1,unhealthy,0.48877,0.501465,0.37793,0.72168,0.27274452239999997,0.5236808557809556
train,unhealthy_1422.jpg,1,unhealthy,0.765625,0.470215,0.388672,0.661133,0.256963885376,0.5878877623715653
train,unhealthy_1423.jpg,1,unhealthy,0.75,0.461426,0.412109,0.665039,0.27406855725100004,0.6196764400283291
train,unhealthy_1423.jpg,1,unhealthy,0.491211,0.509277,0.361328,0.72168,0.26076319104,0.5006761999778295
train,unhealthy_1423.jpg,1,unhealthy,0.194336,0.492676,0.378906,0.774414,0.293430111084,0.48928092725596384
train,unhealthy_1424.jpg,1,unhealthy,0.421387,0.520508,0.631836,0.904297,0.571367399292,0.698704076205052
train,unhealthy_1424.jpg,1,unhealthy,0.763672,0.539062,0.464844,0.857422,0.398567472168,0.5421414426035254
train,unhealthy_1424.jpg,1,unhealthy,0.174805,0.42334,0.339844,0.81543,0.27711899292,0.41676661393375275
train,unhealthy_1425.jpg,1,unhealthy,0.423828,0.534668,0.601562,0.90332,0.54340298584,0.6659456228136209
train,unhealthy_1425.jpg,1,unhealthy,0.76416,0.522461,0.461914,0.857422,0.396055225708,0.538724222144988
train,unhealthy_1425.jpg,1,unhealthy,0.175293,0.41748,0.34082,0.829102,0.28257454364,0.4110712554064518
train,unhealthy_1426.jpg,1,unhealthy,0.688965,0.391113,0.370117,0.743164,0.275057630188,0.49802869891437146
train,unhealthy_1426.jpg,1,unhealthy,0.288086,0.41748,0.494141,0.77832,0.38459982312,0.6348815397265906
train,unhealthy_1427.jpg,1,unhealthy,0.649902,0.393066,0.456055,0.74707,0.34070500885,0.6104581899955828
train,unhealthy_1427.jpg,1,unhealthy,0.300293,0.407227,0.481445,0.791016,0.38083069812000003,0.6086412917058568
train,unhealthy_1428.jpg,1,unhealthy,0.365234,0.449219,0.326172,0.707031,0.230613715332,0.46132630676731295
train,unhealthy_1428.jpg,1,unhealthy,0.686523,0.429199,0.355469,0.708008,0.25167489575199997,0.5020691856589191
train,unhealthy_1429.jpg,1,unhealthy,0.277832,0.532227,0.43457,0.902344,0.39213163208,0.48160125185073543
train,unhealthy_1429.jpg,1,unhealthy,0.741699,0.504395,0.504883,0.915039,0.461987635437,0.5517611817638374
train,unhealthy_1430.jpg,1,unhealthy,0.715332,0.476074,0.397461,0.702148,0.279076446228,0.5660644194671209
train,unhealthy_1430.jpg,1,unhealthy,0.255859,0.43457,0.505859,0.605469,0.30628194287099997,0.8354829066393158
test,healthy_0097.jpg,0,healthy,0.237305,0.524902,0.394531,0.827148,0.326335527588,0.47697751792907683
test,healthy_0097.jpg,0,healthy,0.689941,0.539062,0.493164,0.873047,0.430555350708,0.5648768050288243
test,healthy_0098.jpg,0,healthy,0.515137,0.591309,0.963867,0.536133,0.516760906311,1.797813229180073
test,healthy_0099.jpg,0,healthy,0.528809,0.447266,0.936523,0.476562,0.446311273926,1.9651650782059837
test,healthy_0102.jpg,0,healthy,0.495117,0.449707,0.837891,0.500977,0.41976411950700004,1.6725139078241118
test,healthy_0103.jpg,0,healthy,0.468262,0.522949,0.801758,0.459961,0.36877741143799997,1.7430999584747402
test,healthy_0104.jpg,0,healthy,0.465332,0.450195,0.868164,0.46875,0.406951875,1.8520832
test,healthy_0105.jpg,0,healthy,0.460449,0.581055,0.817383,0.447266,0.365587624878,1.8275098040092472
test,healthy_0106.jpg,0,healthy,0.464355,0.783691,0.663086,0.395508,0.262255817688,1.6765425730958663
test,healthy_0106.jpg,0,healthy,0.429199,0.216309,0.624023,0.305664,0.190741366272,2.041532532453936
test,healthy_0106.jpg,0,healthy,0.391113,0.488281,0.72168,0.257812,0.18605776416,2.7992490652103084
test,healthy_0107.jpg,0,healthy,0.263672,0.538086,0.328125,0.650391,0.21340954687500002,0.5045042136191921
test,healthy_0107.jpg,0,healthy,0.649902,0.568848,0.489258,0.713867,0.349265140686,0.6853629597670154
test,healthy_0108.jpg,0,healthy,0.230957,0.466309,0.450195,0.879883,0.396118927185,0.5116532538985297
test,healthy_0108.jpg,0,healthy,0.709473,0.48584,0.581055,0.907227,0.527148784485,0.6404736631515596
test,healthy_0109.jpg,0,healthy,0.226562,0.56543,0.355469,0.726562,0.258270267578,0.48924799260076907
test,healthy_0109.jpg,0,healthy,0.569824,0.506348,0.581055,0.676758,0.39323361969,0.8585860824696568
test,healthy_0110.jpg,0,healthy,0.615234,0.550781,0.341797,0.75,0.25634775,0.4557293333333334
test,healthy_0110.jpg,0,healthy,0.253418,0.418457,0.305664,0.735352,0.224770633728,0.415670318432533
test,healthy_0111.jpg,0,healthy,0.416504,0.42041,0.352539,0.678711,0.23927209722899997,0.5194243205134439
test,healthy_0112.jpg,0,healthy,0.243652,0.554199,0.286133,0.670898,0.19196605743400003,0.42649255177389117
test,healthy_0112.jpg,0,healthy,0.560059,0.557617,0.430664,0.597656,0.257388923584,0.7205884321415664
test,healthy_0112.jpg,0,healthy,0.797363,0.422852,0.374023,0.484375,0.181167390625,0.7721765161290323
test,healthy_0113.jpg,0,healthy,0.45752,0.613281,0.266602,0.675781,0.180164566162,0.3945094638647728
test,healthy_0114.jpg,0,healthy,0.587891,0.639648,0.335938,0.560547,0.18830903808600002,0.5993038942318842
test,healthy_0115.jpg,0,healthy,0.299805,0.595703,0.328125,0.714844,0.23455818750000001,0.45901623291235566
test,healthy_0115.jpg,0,healthy,0.649414,0.532715,0.396484,0.645508,0.255933593872,0.6142201181085285
test,healthy_0116.jpg,0,healthy,0.49707,0.619141,0.199219,0.478516,0.095329479004,0.4163267267970141
test,healthy_0116.jpg,0,healthy,0.724121,0.571289,0.415039,0.443359,0.184011276001,0.9361239988361576
test,healthy_0116.jpg,0,healthy,0.259766,0.568359,0.267578,0.441406,0.11811053466799999,0.606194750411186
test,healthy_0117.jpg,0,healthy,0.334473,0.530273,0.204102,0.544922,0.111219670044,0.37455268827465216
test,healthy_0117.jpg,0,healthy,0.627441,0.508301,0.282227,0.588867,0.166194166809,0.47927121064688627
test,healthy_0117.jpg,0,healthy,0.822266,0.447266,0.259766,0.402344,0.10451529150399999,0.6456315988308512
test,healthy_0117.jpg,0,healthy,0.135742,0.478516,0.183594,0.5,0.091797,0.367188
test,healthy_0118.jpg,0,healthy,0.255371,0.514648,0.313477,0.722656,0.226536034912,0.433784539255192
test,healthy_0118.jpg,0,healthy,0.606934,0.525391,0.43457,0.699219,0.30385960083,0.6215077107458464
test,healthy_0119.jpg,0,healthy,0.222168,0.363281,0.245117,0.404297,0.099100067749,0.6062795420198517
test,healthy_0119.jpg,0,healthy,0.393066,0.423828,0.213867,0.472656,0.101085520752,0.45247918147659183
test,healthy_0119.jpg,0,healthy,0.586426,0.435547,0.182617,0.449219,0.082035026123,0.4065210955013034
test,healthy_0119.jpg,0,healthy,0.762207,0.378906,0.239258,0.398438,0.095329479004,0.6004899131106972
test,healthy_0120.jpg,0,healthy,0.638672,0.419922,0.439453,0.806641,0.35448080737300003,0.5447937806285571
test,healthy_0120.jpg,0,healthy,0.332031,0.458496,0.335938,0.598633,0.201103572754,0.5611752108553989
test,healthy_0121.jpg,0,healthy,0.223633,0.439941,0.203125,0.362305,0.07359320312499999,0.5606464166931177
test,healthy_0121.jpg,0,healthy,0.41748,0.471191,0.202148,0.450195,0.09100601886,0.4490232010573196
test,healthy_0121.jpg,0,healthy,0.614746,0.458984,0.157227,0.453125,0.071243484375,0.34698372413793105
test,healthy_0121.jpg,0,healthy,0.788086,0.423828,0.224609,0.367188,0.082473729492,0.6117002734294149
test,healthy_0122.jpg,0,healthy,0.450195,0.603027,0.181641,0.475586,0.086385916626,0.38193092311380067
test,healthy_0122.jpg,0,healthy,0.233398,0.563965,0.291016,0.422852,0.123056697632,0.6882218837796675
test,healthy_0122.jpg,0,healthy,0.631348,0.558594,0.276367,0.410156,0.113353583252,0.6738094773695861
test,healthy_0122.jpg,0,healthy,0.848145,0.366211,0.229492,0.294922,0.06768223962400001,0.7781447297929621
test,healthy_0123.jpg,0,healthy,0.42041,0.445312,0.325195,0.765625,0.24897742187500002,0.4247444897959184
test,healthy_0123.jpg,0,healthy,0.715332,0.352539,0.456055,0.568359,0.25920296374499996,0.8024065775328622
test,healthy_0123.jpg,0,healthy,0.136719,0.436035,0.271484,0.663086,0.180017239624,0.4094250217920451
test,healthy_0124.jpg,0,healthy,0.534668,0.629395,0.336914,0.696289,0.23458951214600002,0.4838709214133786
test,healthy_0124.jpg,0,healthy,0.848145,0.625,0.286133,0.613281,0.175479932373,0.46656100547709783
test,healthy_0124.jpg,0,healthy,0.261719,0.319824,0.505859,0.370117,0.18722701550299997,1.3667542966143138
test,healthy_0352.jpg,0,healthy,0.280762,0.527832,0.47168,0.848633,0.40028321343999995,0.555811522766614
test,healthy_0352.jpg,0,healthy,0.719238,0.536621,0.485352,0.817383,0.396718473816,0.5937877347583691
test,healthy_0353.jpg,0,healthy,0.589844,0.660645,0.333984,0.649414,0.21689388537600002,0.5142851863372209
test,healthy_0353.jpg,0,healthy,0.343262,0.501953,0.452148,0.681641,0.30820261486800005,0.6633227754785876
test,healthy_0354.jpg,0,healthy,0.277832,0.449707,0.426758,0.711914,0.303814994812,0.5994516191562465
test,healthy_0354.jpg,0,healthy,0.601562,0.631348,0.396484,0.694336,0.27529311462399997,0.5710261314406858
test,healthy_0355.jpg,0,healthy,0.249023,0.481934,0.376953,0.733398,0.276456576294,0.5139814943591338
test,healthy_0355.jpg,0,healthy,0.600586,0.643066,0.388672,0.657227,0.255445732544,0.5913816687385028
test,healthy_0356.jpg,0,healthy,0.216309,0.615234,0.333008,0.734375,0.24455275,0.4534577021276596
test,healthy_0356.jpg,0,healthy,0.493164,0.604004,0.355469,0.641602,0.228069621338,0.5540334974018161
test,healthy_0356.jpg,0,healthy,0.768555,0.583496,0.384766,0.571289,0.219812583374,0.6735050035971285
test,healthy_0357.jpg,0,healthy,0.222168,0.612305,0.329102,0.720703,0.237184798706,0.45664025264221186
test,healthy_0357.jpg,0,healthy,0.490234,0.600586,0.347656,0.646484,0.224754041504,0.5377642756819968
test,healthy_0357.jpg,0,healthy,0.774414,0.577148,0.410156,0.5625,0.23071275000000002,0.7291662222222223
test,healthy_0358.jpg,0,healthy,0.375977,0.499512,0.3125,0.725586,0.22674562499999998,0.43068636936214316
test,healthy_0358.jpg,0,healthy,0.652832,0.555664,0.299805,0.666016,0.19967492688000002,0.4501468433190794
test,healthy_0359.jpg,0,healthy,0.45459,0.483887,0.555664,0.928711,0.516051269104,0.5983174528997719
test,healthy_0359.jpg,0,healthy,0.73291,0.549805,0.358398,0.873047,0.312898298706,0.4105139814924053
test,healthy_0360.jpg,0,healthy,0.448242,0.491211,0.578125,0.902344,0.521667625,0.6406924631847721
test,healthy_0360.jpg,0,healthy,0.720703,0.547852,0.365234,0.867188,0.316726541992,0.4211704959016961
test,healthy_0364.jpg,0,healthy,0.439453,0.625488,0.457031,0.731445,0.334293039795,0.624833035976731
test,healthy_0364.jpg,0,healthy,0.744629,0.612305,0.487305,0.740234,0.36071972936999996,0.6583121013085051
test,healthy_0365.jpg,0,healthy,0.370117,0.603516,0.412109,0.763672,0.314716104248,0.5396413643553777
test,healthy_0365.jpg,0,healthy,0.739258,0.593262,0.466797,0.754883,0.352377119751,0.618369999059457
test,healthy_0366.jpg,0,healthy,0.362305,0.561035,0.462891,0.750977,0.347620494507,0.6163850557340638
test,healthy_0366.jpg,0,healthy,0.72168,0.566406,0.46875,0.833984,0.39093,0.5620611426598112
test,healthy_0367.jpg,0,healthy,0.359375,0.545898,0.451172,0.695312,0.313705305664,0.6488770508778793
test,healthy_0367.jpg,0,healthy,0.724121,0.548828,0.477539,0.800781,0.38240415795899996,0.5963415715407834
test,healthy_0368.jpg,0,healthy,0.856445,0.559082,0.28125,0.831055,0.23373421875,0.3384252546462027
test,healthy_0368.jpg,0,healthy,0.488281,0.571777,0.433594,0.766602,0.33239402758799996,0.5656050988648608
test,healthy_0368.jpg,0,healthy,0.23291,0.546387,0.411133,0.624023,0.256556448059,0.6588427029131939
test,healthy_0369.jpg,0,healthy,0.248535,0.538574,0.407227,0.618164,0.25173307122800004,0.6587685468581153
test,healthy_0369.jpg,0,healthy,0.525879,0.545898,0.485352,0.742188,0.360222430176,0.65394751734062
test,healthy_0369.jpg,0,healthy,0.851074,0.547852,0.295898,0.78125,0.2311703125,0.37874944
test,healthy_0375.jpg,1,unhealthy,0.263672,0.48877,0.515625,0.725586,0.37413028125,0.7106325094475362
test,healthy_0375.jpg,0,healthy,0.747559,0.52832,0.46582,0.746094,0.34754550708000004,0.6243449216854713
test,healthy_0376.jpg,0,healthy,0.253418,0.549316,0.428711,0.750977,0.32195210064700003,0.5708710120283311
test,healthy_0376.jpg,0,healthy,0.697754,0.536621,0.448242,0.702148,0.31473222381599997,0.6383867788557398
test,healthy_0377.jpg,0,healthy,0.263672,0.55957,0.431641,0.761719,0.328789150879,0.5666669729913524
test,healthy_0377.jpg,0,healthy,0.70752,0.533203,0.436523,0.734375,0.320571578125,0.5944142978723405
test,healthy_0381.jpg,0,healthy,0.229004,0.580078,0.456055,0.828125,0.377670546875,0.5507079245283019
test,healthy_0381.jpg,0,healthy,0.664551,0.540527,0.504883,0.821289,0.414654854187,0.6147446270435863
test,healthy_0382.jpg,0,healthy,0.222656,0.564453,0.421875,0.794922,0.33535771875000003,0.5307124472589764
test,healthy_0382.jpg,0,healthy,0.678223,0.556152,0.504883,0.788086,0.39789122393799997,0.6406445489451659
test,healthy_0387.jpg,0,healthy,0.291504,0.482422,0.358398,0.738281,0.26459843383799997,0.48544930724209345
test,healthy_0387.jpg,0,healthy,0.727539,0.449219,0.457031,0.595703,0.272254737793,0.7672128560708944
test,healthy_0388.jpg,0,healthy,0.297363,0.471191,0.395508,0.702148,0.277705151184,0.56328295459077
test,healthy_0388.jpg,0,healthy,0.711426,0.462891,0.407227,0.675781,0.275196269287,0.6026020263961254
test,healthy_0393.jpg,0,healthy,0.266113,0.447266,0.299805,0.445312,0.13350676415999999,0.6732470717160104
test,healthy_0393.jpg,0,healthy,0.503906,0.477539,0.246094,0.4375,0.107666125,0.5625005714285715
test,healthy_0393.jpg,0,healthy,0.768066,0.404297,0.424805,0.306641,0.130262630005,1.3853496433940666
test,healthy_0393.jpg,0,healthy,0.174805,0.352051,0.324219,0.379883,0.123165286377,0.8534706738653742
test,healthy_0394.jpg,0,healthy,0.752441,0.533203,0.479492,0.65625,0.314666625,0.7306544761904762
test,healthy_0394.jpg,0,healthy,0.513672,0.582031,0.316406,0.568359,0.179832197754,0.556700958373141
test,healthy_0394.jpg,1,unhealthy,0.216309,0.422363,0.362305,0.620117,0.224671489685,0.5842526490968639
test,healthy_0397.jpg,0,healthy,0.555664,0.508301,0.384766,0.74707,0.28744713562,0.515033397138153
test,healthy_0397.jpg,1,unhealthy,0.852051,0.556641,0.256836,0.666016,0.17105688537600003,0.38563037524624033
test,healthy_0397.jpg,0,healthy,0.313477,0.476074,0.367188,0.586914,0.21550777783200004,0.6256248786023165
test,healthy_0398.jpg,0,healthy,0.313965,0.471191,0.37207,0.592773,0.22055305011,0.6276770365721785
test,healthy_0398.jpg,0,healthy,0.553223,0.508789,0.368164,0.693359,0.255269822876,0.5309861125333342
test,healthy_0398.jpg,1,unhealthy,0.848145,0.540039,0.27832,0.712891,0.19841182312000002,0.3904103151814232
test,healthy_0399.jpg,0,healthy,0.689453,0.599121,0.417969,0.768555,0.321232164795,0.5438374612096727
test,healthy_0399.jpg,0,healthy,0.31543,0.509277,0.494141,0.768555,0.379774536255,0.6429481299321453
test,healthy_0400.jpg,0,healthy,0.327637,0.518555,0.522461,0.765625,0.400009203125,0.6823980408163265
test,healthy_0400.jpg,0,healthy,0.669434,0.583008,0.37793,0.78125,0.2952578125,0.48375039999999997
test,healthy_0401.jpg,0,healthy,0.529297,0.489746,0.480469,0.977539,0.469677185791,0.4915087786778839
test,healthy_0401.jpg,0,healthy,0.147949,0.446289,0.27832,0.875,0.24353000000000002,0.31808000000000003
test,healthy_0402.jpg,0,healthy,0.525391,0.506348,0.482422,0.956055,0.46122196521000003,0.5045964928795937
test,healthy_0402.jpg,0,healthy,0.14209,0.466797,0.270508,0.841797,0.22771282287600003,0.32134588267717756
test,healthy_0409.jpg,0,healthy,0.833984,0.53125,0.328125,0.691406,0.22686759374999999,0.4745764427847025
test,healthy_0409.jpg,0,healthy,0.536133,0.500977,0.294922,0.796875,0.23501596875000003,0.3700981960784314
test,healthy_0409.jpg,1,unhealthy,0.247559,0.400391,0.426758,0.689453,0.294229583374,0.618980554149449
test,healthy_0410.jpg,1,unhealthy,0.415039,0.452637,0.433594,0.793945,0.34424978833,0.546125991095101
test,healthy_0410.jpg,0,healthy,0.754395,0.536621,0.352539,0.827148,0.291601928772,0.4262103033556268
test,healthy_0445.jpg,0,healthy,0.61084,0.475586,0.500977,0.431641,0.216242213257,1.1606334894043893
test,healthy_0445.jpg,0,healthy,0.611328,0.73584,0.478516,0.364258,0.174303281128,1.313673275535472
test,healthy_0445.jpg,0,healthy,0.893066,0.387695,0.211914,0.46875,0.09933468749999999,0.45208319999999996
test,healthy_0445.jpg,0,healthy,0.315918,0.763672,0.387695,0.199219,0.077236210205,1.9460744206124918
test,healthy_0451.jpg,0,healthy,0.664551,0.51709,0.211914,0.274414,0.058152168395999994,0.7722419410088407
test,healthy_0451.jpg,0,healthy,0.321289,0.718262,0.251953,0.204102,0.051424111205999996,1.2344465022390765
test,healthy_0451.jpg,0,healthy,0.265625,0.21582,0.25,0.371094,0.0927735,0.6736837566762061
test,healthy_0451.jpg,0,healthy,0.194824,0.513672,0.27832,0.220703,0.06142605896000001,1.2610612452028291
test,healthy_0451.jpg,0,healthy,0.439941,0.558594,0.225586,0.265625,0.05992128125,0.8492649411764707
test,healthy_0451.jpg,0,healthy,0.596191,0.740234,0.254883,0.203125,0.05177310937500001,1.2548086153846154
test,healthy_0454.jpg,0,healthy,0.632812,0.418945,0.720703,0.240234,0.17313736450199999,3.0000041626081235
test,healthy_0454.jpg,0,healthy,0.411621,0.709473,0.458008,0.56543,0.25897146344,0.8100171550855102
test,healthy_0454.jpg,0,healthy,0.134766,0.748535,0.248047,0.483398,0.11990542370599999,0.5131320361275802
test,healthy_0454.jpg,0,healthy,0.652832,0.151367,0.668945,0.269531,0.180301414795,2.4818852005891716
test,healthy_0455.jpg,0,healthy,0.565918,0.442383,0.268555,0.236328,0.06346706604,1.136365559730544
test,healthy_0455.jpg,0,healthy,0.84082,0.301758,0.306641,0.292969,0.089836307129,1.0466670535107812
test,healthy_0455.jpg,0,healthy,0.379395,0.518555,0.370117,0.185547,0.068674098999,1.9947344877578188
test,healthy_0455.jpg,0,healthy,0.291016,0.359375,0.300781,0.15625,0.04699703125,1.9249984000000002
test,healthy_0455.jpg,1,unhealthy,0.240723,0.123047,0.327148,0.224609,0.073480385132,1.4565222230631898
test,healthy_0455.jpg,1,unhealthy,0.417969,0.140625,0.349609,0.267578,0.093547677002,1.3065685519736303
test,healthy_0461.jpg,0,healthy,0.638672,0.47168,0.474609,0.267578,0.126994927002,1.7737220548774564
test,healthy_0461.jpg,0,healthy,0.625,0.744141,0.486328,0.34375,0.16717525,1.4147723636363636
test,healthy_0461.jpg,0,healthy,0.36377,0.80957,0.344727,0.371094,0.127926121338,0.928947921550874
test,healthy_0461.jpg,0,healthy,0.12207,0.760254,0.230469,0.413086,0.09520351733400001,0.5579201425369051
test,healthy_0461.jpg,0,healthy,0.501465,0.202148,0.274414,0.402344,0.11040882641599999,0.6820382558208896
test,healthy_0463.jpg,0,healthy,0.422363,0.677734,0.399414,0.564453,0.22545043054199998,0.707612502723876
test,healthy_0463.jpg,0,healthy,0.650391,0.689453,0.214844,0.498047,0.10700240966800001,0.4313729427142418
test,healthy_0464.jpg,0,healthy,0.608887,0.425293,0.454102,0.399414,0.181374696228,1.1369205886623905
test,healthy_0464.jpg,0,healthy,0.415527,0.561523,0.28418,0.496094,0.14097999292,0.5728349869178019
test,healthy_0464.jpg,1,unhealthy,0.151367,0.56543,0.296875,0.496094,0.14727790625,0.5984248952819425
